cluster_number	contributing_patients	num_tcrs_in_clust	total_reads	is_cancer_assoc
21999	1	1	1	False
21087	2	2	4	False
18478	1	1	3	False
20361	1	1	1	False
36092	1	1	1	False
5474	1	1	3	False
23131	1	1	1	False
43095	1	1	1	False
30067	1	1	3	False
22635	1	1	1	False
30994	1	1	1	True
20964	1	1	1	False
31359	1	1	1	False
273	1	1	4	False
31992	1	1	2	False
12890	1	1	1	False
31972	1	1	1	False
8491	2	2	4	False
45157	1	1	1	False
21392	1	1	1	False
12375	1	1	2	False
19716	1	1	1	False
44654	2	2	3	False
41843	3	3	7	False
21800	1	1	1	False
25057	1	1	2	False
26054	1	1	1	False
23851	1	1	2	False
31111	1	1	1	False
41353	2	2	4	False
9233	1	1	1	False
28507	1	1	1	False
4592	1	1	1	False
40760	1	1	1	False
31863	1	1	1	False
7398	1	1	1	True
11147	1	1	3	False
33256	1	1	1	False
14680	1	1	1	False
23997	1	1	1	False
8453	1	1	1	False
9486	1	1	1	False
6159	1	1	1	False
23288	2	2	5	False
2353	2	2	2	False
49722	1	1	1	False
8545	1	1	1	False
42102	1	1	1	False
14035	2	2	3	False
32400	1	1	1	False
27621	1	1	1	False
40254	1	1	1	False
27510	2	2	3	False
27369	1	1	1	False
51200	1	1	2	False
19321	1	1	1	False
50721	1	1	1	False
116	1	1	1	False
44609	1	1	2	False
25325	1	1	2	False
17163	1	1	1	False
16733	1	1	1	False
45335	1	1	1	False
41847	1	2	2	False
15852	1	1	1	False
42887	1	1	1	False
48576	1	2	2	False
8564	1	1	1	False
46634	1	1	1	False
31876	1	1	1	False
37072	1	1	2	False
32389	1	1	1	False
29118	1	1	1	False
31808	1	1	1	False
47330	1	1	1	False
23588	1	2	3	False
35164	1	1	1	False
13423	1	1	1	False
22586	1	1	1	False
33478	1	1	4	False
11974	2	2	4	False
16753	1	1	1	False
25543	1	1	1	False
25634	1	1	1	False
47000	1	1	5	False
50240	1	1	1	False
48825	2	2	6	False
13783	1	1	2	False
13250	2	2	2	False
9533	1	1	1	False
44415	1	1	1	False
32662	3	3	5	False
46994	1	1	1	False
26286	2	3	29	False
7054	1	1	1	False
43458	1	1	1	False
12560	1	1	1	False
12429	1	1	1	False
40013	2	2	7	True
13582	1	1	1	False
16847	2	2	2	False
40645	3	5	10	False
49210	2	2	2	False
38220	2	2	2	False
37752	1	1	2	False
1681	1	1	1	False
1617	2	2	4	True
50669	2	2	2	False
36579	1	1	1	False
39732	1	1	1	False
36632	1	1	1	False
34842	1	1	1	False
44310	1	1	1	False
44526	2	2	3	False
37785	2	2	10	False
46439	1	1	1	False
18489	1	1	2	False
2540	1	1	1	False
33173	1	1	2	False
21956	3	6	11	False
10657	3	3	24	False
40681	1	1	2	False
12001	1	1	2	False
14231	1	1	1	False
23562	1	1	1	False
13035	1	1	1	False
26	1	1	1	False
42385	1	1	1	False
25807	1	1	4	False
43351	2	2	3	False
12894	1	1	1	False
46917	3	4	6	False
32905	1	1	3	False
47811	2	2	2	False
2372	2	2	2	False
16815	2	2	4	False
32622	1	1	1	False
40452	1	1	1	False
8915	1	1	1	False
19466	1	1	1	False
252	1	1	3	False
38135	1	2	4	False
31587	1	1	3	False
33931	1	1	3	False
45475	1	1	1	False
38461	1	1	1	False
5525	1	2	6	False
43428	1	1	1	False
4865	1	1	1	False
30664	1	1	2	False
11806	1	1	1	False
37121	1	1	1	False
32989	1	1	1	False
5866	2	2	2	False
23260	1	1	3	False
4380	1	1	1	False
49458	1	1	1	False
12031	1	1	2	False
31664	1	1	2	False
17594	1	1	1	False
41333	1	1	2	False
30721	1	1	2	False
10493	2	3	6	False
826	2	2	3	False
10094	1	1	1	False
11039	2	2	3	False
24168	1	1	1	False
22275	1	1	1	False
2677	1	1	1	False
23050	1	1	1	False
51979	2	2	2	False
24829	1	1	1	False
49677	1	1	1	False
14767	1	1	2	False
27872	1	1	1	False
13030	1	1	1	False
52322	1	1	1	False
2703	1	1	4	False
11883	1	1	1	False
31125	2	2	2	False
43362	1	1	1	False
325	1	1	1	False
24187	1	1	1	False
45179	1	1	4	False
13448	1	1	1	False
28834	3	8	118	True
42388	2	2	2	False
7049	1	1	1	False
39110	2	3	4	False
40116	1	1	1	False
46952	1	1	1	False
7026	1	1	3	False
285	1	1	1	False
6462	1	1	1	False
43903	1	1	1	False
49454	1	1	1	False
49541	1	1	1	False
23439	1	1	6	False
7748	1	1	3	False
8864	1	1	5	False
29269	1	1	5	False
3991	1	1	1	False
34967	1	1	2	False
36448	2	2	5	False
7616	1	1	2	False
22406	1	1	2	False
39744	1	1	2	False
8295	2	2	2	False
41988	1	1	1	False
37382	1	1	2	False
32845	2	2	3	False
40090	1	1	1	False
34973	1	1	1	False
20899	1	1	2	False
33062	1	1	1	False
21024	1	1	1	False
43481	1	1	1	False
19728	1	1	2	False
13008	1	1	2	False
17132	1	1	2	False
50077	2	2	3	True
25577	1	1	1	False
31488	1	1	2	False
24509	1	1	3	False
1715	1	1	2	False
19384	2	2	3	False
30305	1	1	2	False
29978	1	2	2	False
27196	1	1	1	False
51255	1	1	1	False
3180	1	2	2	False
8627	1	1	2	False
22240	1	1	1	False
20931	1	1	4	False
41898	1	1	1	False
28119	1	1	1	False
34771	1	1	1	False
30464	1	1	2	False
3055	2	2	2	False
19409	2	2	3	False
6715	1	1	3	False
51258	1	1	2	True
48354	1	1	1	False
1553	2	2	4	False
19938	1	1	1	False
34934	1	1	1	False
46670	1	1	2	False
47202	1	1	1	False
47432	1	1	1	False
28892	1	1	1	False
35199	2	2	4	False
18834	2	2	3	False
18428	1	1	2	False
34301	2	2	2	False
9443	1	1	1	False
22024	1	1	1	False
34333	1	1	2	False
23210	1	1	2	False
7589	1	1	2	False
48203	2	2	2	False
35490	1	1	1	False
40856	2	2	3	False
2768	1	1	1	False
39622	1	1	1	False
31268	1	1	1	False
9157	1	1	1	False
1931	1	1	1	False
45550	1	1	2	False
38	1	1	1	False
1095	1	1	1	False
3820	1	1	2	False
50759	1	1	1	False
17750	2	2	3	False
26440	1	1	1	False
24719	1	1	2	False
5839	3	3	3	False
8777	2	2	3	False
19881	1	1	1	False
32037	1	2	2	False
38248	1	1	1	False
13869	1	1	1	False
33039	3	4	4	False
32255	1	1	1	False
29724	1	1	1	False
40242	1	1	1	False
50097	1	2	4	False
43781	1	1	1	False
18353	1	1	1	False
39194	1	1	1	False
10503	2	2	27	False
28037	1	1	1	False
49246	1	1	1	False
44108	1	1	1	False
36872	1	1	1	False
42170	3	3	3	False
28417	1	1	1	False
7591	2	2	5	False
27613	1	1	1	False
37973	1	1	1	False
39793	2	2	3	False
22371	1	1	2	False
50760	1	1	1	False
3943	1	1	1	False
28372	1	1	1	False
41442	1	1	1	False
5470	1	1	1	False
35012	1	1	2	False
47820	1	1	1	False
44835	1	1	1	False
40888	1	1	2	False
18969	3	3	16	False
21699	1	1	1	False
42524	2	2	2	False
36653	1	1	1	False
18917	1	1	1	False
26009	1	1	1	False
7414	1	1	1	False
24246	2	2	10	False
29486	2	2	2	False
37223	1	1	2	False
49518	1	1	2	False
12985	2	2	3	False
9359	1	1	1	False
28543	1	1	1	False
45861	1	1	2	False
51502	1	1	2	False
49327	1	1	1	False
47634	2	2	2	False
139	1	1	2	False
12840	1	1	1	False
37091	2	2	2	False
38371	1	1	1	False
38270	1	1	1	False
5982	2	2	3	False
27399	2	2	2	False
3675	2	2	5	True
30046	1	2	2	False
30364	1	1	1	False
25855	1	1	1	False
19987	1	1	1	False
12378	1	1	2	False
452	1	1	1	False
17470	2	2	20	False
34157	1	1	1	False
16776	1	1	1	False
21266	2	3	3	False
40738	1	1	1	False
37569	1	1	1	False
6493	1	1	1	False
14986	1	1	1	False
33964	1	2	3	False
32399	1	1	1	False
19239	1	1	2	False
18256	2	4	6	False
41662	1	1	1	False
46226	1	1	1	False
10558	1	1	1	False
24747	1	1	1	False
18622	1	1	1	False
9249	1	1	2	False
31001	1	1	1	False
5386	1	1	1	False
37428	1	1	1	False
32193	1	1	1	False
13633	3	3	12	False
8540	3	4	5	False
24301	1	1	1	False
32517	1	1	1	False
25147	2	3	4	False
39692	2	2	8	False
29513	1	1	1	False
41125	1	1	1	False
12352	1	1	1	False
27739	1	1	1	False
34280	2	2	2	False
11460	1	1	1	False
40808	2	2	2	False
11269	1	1	1	False
2967	1	1	1	False
952	1	1	1	False
23174	3	3	4	False
50319	1	1	1	False
14040	2	2	3	False
38436	1	1	1	False
7208	1	1	1	False
18172	1	1	1	False
25291	3	3	3	False
8356	1	1	2	False
41589	2	2	5	True
34238	1	1	1	False
36390	3	3	3	False
48287	1	1	1	False
22928	1	1	1	False
1172	1	1	1	False
9390	1	1	1	False
41790	1	1	1	False
32750	1	1	1	False
24856	1	1	1	False
19389	1	1	1	False
34860	1	1	1	False
22	1	1	1	False
314	1	1	1	False
44703	1	1	1	False
13421	1	1	1	False
45299	1	1	1	False
17891	1	1	1	False
33218	1	1	1	False
33154	1	1	1	False
6032	1	1	1	False
23453	1	1	1	False
11574	1	1	1	False
21641	1	1	1	False
31657	1	1	1	False
19121	1	1	1	False
36397	1	1	1	False
9071	1	1	1	False
49861	1	1	1	False
26982	1	1	2	False
44588	2	2	3	False
47039	1	1	1	False
28131	2	2	4	False
8516	1	1	1	False
46914	1	1	1	False
24715	1	1	1	False
40799	1	1	1	False
21391	1	1	1	False
49170	1	1	1	False
7632	1	1	1	False
28667	1	1	1	False
40505	1	1	2	False
30079	1	2	2	False
2888	1	1	1	False
26841	1	1	1	False
14728	2	2	6	False
38916	1	1	1	False
45117	1	1	1	False
13191	2	2	2	False
20	1	1	1	False
26158	2	2	6	False
30554	2	2	2	False
45177	2	2	2	False
5531	1	1	1	False
10321	1	1	1	False
42916	1	1	1	False
63	1	1	1	False
38853	1	1	1	False
11529	2	2	2	False
18583	1	1	1	False
9530	1	1	1	False
1947	1	1	2	False
42372	1	1	1	False
3926	1	1	1	False
45094	1	1	1	False
46350	1	1	1	False
41470	1	1	1	False
13143	1	1	1	False
9642	1	1	1	False
30558	1	1	1	False
33155	1	1	1	False
31545	1	1	1	False
32313	1	1	1	False
43195	1	2	2	False
24009	2	2	2	False
47699	1	1	1	False
6385	1	1	1	False
41069	1	1	1	False
47618	1	1	1	False
30695	1	1	1	False
41309	2	2	2	False
1009	1	1	1	False
28856	3	3	6	False
6180	2	2	3	False
52279	1	1	1	False
37301	1	1	1	False
37531	1	1	1	False
33782	1	1	1	False
29362	1	1	1	False
30358	1	1	1	False
35160	1	1	1	False
51500	1	1	1	False
15513	1	1	1	False
3243	1	1	1	False
10757	1	1	1	False
31225	1	1	1	False
38083	1	1	1	False
2159	1	1	1	False
13721	1	1	1	False
24338	1	1	1	False
31868	1	1	1	False
4227	1	1	1	False
28202	1	1	1	False
37229	2	2	3	False
12761	1	1	2	False
5746	1	1	1	False
2760	1	1	1	False
47414	2	4	5	True
45326	1	1	1	False
24060	1	1	1	False
31944	1	1	1	False
23101	1	1	1	False
12803	1	1	1	False
18673	1	1	1	False
49739	1	1	1	False
11901	1	1	1	False
30065	1	1	1	False
3476	1	1	1	False
2688	1	1	1	False
2194	2	2	2	False
24013	1	1	1	False
8299	1	1	1	False
20207	1	1	1	True
8575	1	1	1	False
10449	1	1	1	False
13148	1	1	1	False
9432	3	3	3	False
2568	1	1	1	False
28171	2	2	3	False
45245	2	2	2	False
23341	1	1	1	False
23348	1	1	1	False
28750	1	1	1	False
6128	1	1	1	False
46607	1	1	1	False
31073	1	1	1	False
7011	1	1	1	False
22771	1	1	1	False
48930	1	1	1	False
154	2	2	2	False
16886	1	1	1	False
10227	1	1	1	False
44580	1	1	1	False
14380	1	1	1	False
20559	1	1	1	False
32150	1	1	1	False
39056	2	2	2	False
16992	1	1	1	False
33094	1	1	1	False
49686	1	1	1	False
45354	1	1	252	False
12467	3	4	173	False
49756	1	1	124	False
49283	1	2	100	False
7755	1	1	46	False
12845	1	2	65	False
49878	2	2	50	False
28539	1	1	39	False
43677	1	1	36	False
501	1	3	49	True
19726	1	1	111	False
31784	1	1	23	False
29803	1	1	37	False
18228	1	1	34	False
22551	1	1	43	False
29364	1	1	26	False
4829	1	1	39	False
48265	1	1	24	False
25362	1	1	17	False
27443	1	1	22	False
5578	1	1	38	False
22793	2	2	18	False
29154	1	1	14	False
15633	1	1	14	False
32253	1	2	72	False
42930	2	3	35	False
38596	1	1	15	False
38612	1	1	10	False
7115	1	1	26	False
25731	1	1	9	False
16299	1	1	18	False
46470	1	1	16	False
35787	1	1	21	False
4481	1	1	15	False
49054	1	1	67	True
12686	1	1	24	False
9345	1	1	9	False
3445	1	1	10	False
22387	1	1	9	False
13518	1	3	14	False
43437	1	1	18	False
21756	1	1	24	False
51219	2	2	13	False
1594	3	3	13	False
30450	2	2	7	False
1360	2	2	14	False
17210	1	1	2	False
10592	1	1	3	False
48925	1	3	19	False
10329	1	1	16	False
17837	4	6	24	True
31392	1	2	13	False
44936	1	1	14	False
8658	1	1	12	False
50191	1	1	13	False
51820	1	1	10	False
27217	1	1	13	False
3982	1	1	9	False
18049	1	2	7	False
43685	1	1	6	False
27700	2	3	12	False
41625	1	1	7	False
32742	1	1	17	False
42194	1	1	9	False
992	3	6	19	False
36717	1	1	11	False
5553	1	1	12	False
34127	1	1	10	False
40530	1	1	17	False
23203	1	1	11	False
13440	1	1	17	False
47556	1	1	9	False
27575	1	1	6	False
44470	1	1	17	False
31836	1	1	3	False
21125	1	1	6	False
27709	1	1	7	False
20158	3	3	13	False
8110	1	1	6	False
52036	1	1	13	False
36482	1	1	6	False
37164	1	1	3	False
38262	1	1	12	False
4116	1	1	11	False
19962	1	1	5	False
38383	1	1	14	False
32026	1	2	3	False
7243	1	1	8	False
4789	1	1	6	False
12648	1	1	10	False
37463	1	1	17	False
13555	1	2	5	False
14367	1	1	7	False
3176	1	1	3	False
37585	1	1	9	False
36575	1	1	9	False
26715	1	2	3	False
4805	1	1	6	False
25412	1	2	3	False
31728	1	1	19	False
10088	1	1	8	False
15979	1	2	7	False
18274	1	1	3	True
47265	3	3	5	False
10219	1	1	2	False
30300	1	1	10	False
11148	1	1	10	False
50901	3	3	6	False
10760	1	2	5	False
33965	1	1	2	False
35868	1	1	1	False
45733	1	1	7	False
6301	1	1	6	False
16365	1	1	12	False
22584	1	1	1	False
4607	1	1	1	False
9356	1	2	11	False
35885	1	1	2	False
27227	2	3	7	False
30620	1	1	4	False
16887	1	1	4	False
11015	2	2	3	False
42216	1	1	4	False
25342	1	1	3	False
1998	1	2	7	False
5330	1	2	5	False
28922	1	1	3	False
20757	2	2	5	False
11054	3	3	10	False
31856	1	1	14	False
51402	1	2	4	False
37360	1	1	6	False
23236	1	2	8	False
14101	1	1	4	False
8070	1	1	3	False
23531	1	1	1	False
32191	1	1	1	False
36502	1	1	4	False
36995	1	1	12	False
24011	1	1	5	False
347	1	2	9	False
10365	1	2	8	False
4648	1	1	4	False
17098	1	1	3	False
28416	1	1	4	False
15056	1	1	4	False
47201	1	2	7	False
18350	2	2	4	False
51277	2	3	3	False
13903	1	1	5	False
30352	1	1	1	False
11159	1	1	1	False
5263	1	1	3	False
21642	1	1	2	False
3891	2	3	5	False
28259	1	1	1	False
11346	1	1	5	False
11602	1	1	1	False
17491	1	1	1	False
36702	1	3	6	False
31908	1	1	3	False
29937	1	1	21	False
25331	1	2	3	False
20697	1	1	8	False
36814	2	2	5	False
6969	1	2	3	False
36576	1	1	2	False
22818	1	1	1	False
10407	1	1	2	False
25850	1	1	3	False
2981	1	1	1	False
1060	1	1	9	False
3362	2	2	3	False
32120	1	1	2	False
44091	2	2	3	False
17151	1	1	12	False
10563	1	1	1	False
6179	2	2	4	False
23360	1	1	3	False
23316	1	2	11	False
49496	2	2	4	False
51936	1	1	4	False
36053	1	1	4	False
39510	1	1	3	False
49873	1	1	3	False
18780	1	1	5	False
34918	1	1	2	False
17944	1	1	1	False
41842	2	2	2	False
12704	1	2	6	False
1076	1	3	5	False
37981	1	1	3	False
30889	1	1	2	False
3232	1	1	2	False
42816	1	1	4	False
24832	1	1	4	False
13136	3	7	11	False
43886	2	3	7	False
7717	1	1	5	False
28921	2	2	3	False
7781	1	1	2	False
27184	1	1	3	False
40283	1	1	2	False
9008	2	2	3	False
46511	1	1	3	False
20805	1	1	10	False
23863	1	1	13	False
38569	1	1	7	False
12606	1	1	3	False
2717	1	1	4	False
33465	1	1	3	False
33724	1	1	4	False
8692	1	1	4	False
8848	1	1	4	False
34785	1	1	3	False
46076	1	1	2	False
18214	1	1	4	False
34133	1	1	4	False
11675	2	5	10	False
18303	1	2	7	False
30390	1	1	4	False
48493	1	1	5	False
9199	1	1	3	False
26944	1	2	3	False
30785	1	1	2	False
15743	1	2	3	False
49308	1	1	2	False
39428	1	1	1	False
17176	1	1	4	False
36219	1	1	3	False
50261	1	1	2	False
4500	1	1	3	False
14469	1	1	7	False
11022	1	1	1	False
10155	1	1	4	False
32058	1	1	4	False
4554	1	1	2	False
3238	1	1	1	False
2006	1	1	11	False
2410	1	1	3	False
7641	1	1	2	True
23368	1	1	10	False
40187	3	4	43	False
39877	1	1	2	False
28144	1	3	3	False
51293	1	1	1	False
5270	1	2	4	False
25384	1	1	1	False
4177	1	1	5	False
33676	1	1	3	False
8974	1	1	2	False
9116	1	1	2	False
19584	1	1	3	False
19425	2	2	3	False
39435	1	1	3	False
49080	1	1	1	False
36215	1	2	3	False
17926	1	1	1	False
17857	1	1	4	False
20002	1	1	2	False
22631	1	1	7	False
26314	1	1	1	False
8434	1	1	2	False
4838	1	1	2	False
35023	1	1	2	False
41704	1	1	2	False
43617	1	1	2	False
27307	2	2	12	False
47682	1	1	3	False
12164	2	2	2	False
8329	1	1	1	False
31418	1	1	1	False
34971	1	1	1	False
20910	3	4	14	False
30574	2	2	2	False
11125	1	1	4	False
22030	1	1	6	False
16965	1	1	8	False
14642	2	2	3	False
33623	1	1	2	False
1070	1	1	5	False
1010	1	1	2	False
2412	1	1	3	False
46869	1	1	2	False
51137	1	1	2	False
22343	2	2	31	False
19477	1	1	1	False
46573	1	1	3	False
9915	1	2	2	False
51278	1	1	2	False
1444	1	1	1	False
47459	1	1	2	False
32005	1	1	1	False
38474	1	1	3	False
15752	1	1	2	False
12436	1	1	8	False
36090	2	3	15	False
50582	1	1	1	False
48204	1	1	1	False
31491	1	1	3	False
33711	1	1	1	False
5898	1	1	1	False
30097	1	1	2	False
9050	2	2	2	False
4291	1	1	3	False
39958	1	1	1	False
1352	1	1	1	False
1402	1	1	13	False
13725	1	1	1	False
42233	1	2	2	False
44510	1	1	3	False
29792	1	1	6	False
25501	1	1	2	False
37728	2	2	2	False
2566	1	1	1	False
33065	1	1	1	False
40591	1	1	2	False
24072	1	1	14	False
1104	1	1	3	False
13070	1	1	1	False
24644	1	1	2	False
32478	2	2	2	False
39367	1	1	1	False
277	1	1	1	False
18210	1	1	1	False
22025	1	1	1	False
42226	1	1	1	False
3888	1	1	2	False
38368	1	1	2	False
6934	1	1	2	False
27072	1	1	1	False
38211	1	1	6	False
46982	2	2	19	False
15805	1	1	1	False
33271	1	1	2	False
43052	1	1	1	False
13430	1	1	2	False
37709	1	1	2	False
2572	2	3	8	False
40809	1	1	1	False
5819	1	1	3	False
4811	1	1	1	False
15250	1	1	5	False
14846	1	1	2	False
14865	1	1	2	False
26981	1	1	2	False
28419	1	1	1	False
29992	1	1	2	False
13366	1	1	2	False
5434	1	1	2	False
6552	1	1	1	False
34939	1	1	2	False
1290	1	2	3	False
12281	1	5	13	False
24033	1	1	1	False
22308	1	1	1	False
23374	2	2	4	False
44126	1	1	6	False
8733	1	1	1	False
38093	1	1	1	False
50913	1	1	1	False
27711	1	1	4	False
38945	1	1	1	False
36825	1	1	1	False
9272	1	1	3	False
28300	1	1	3	False
27825	1	1	1	False
24403	1	1	2	False
7363	1	1	1	False
4809	1	1	3	False
28215	1	1	2	False
2520	1	1	2	False
10893	1	1	1	False
3040	1	1	1	False
38380	1	1	1	False
8472	1	1	2	False
31658	1	1	2	False
48101	1	1	3	False
6218	2	2	3	False
23146	1	1	2	False
34744	1	1	1	False
48541	1	1	6	False
38663	2	2	3	False
40369	1	1	2	False
35815	1	2	4	False
7112	1	2	2	False
11193	1	1	4	False
161	1	1	6	False
5324	1	1	1	False
26696	1	1	1	False
12463	2	2	5	False
45649	1	1	2	False
28914	1	1	2	False
19835	1	1	3	False
48043	1	1	1	False
6037	1	1	2	False
48484	1	1	5	False
34644	2	3	3	False
50169	1	1	1	False
43597	2	2	6	False
43833	1	1	1	False
8711	2	2	6	False
5136	1	1	1	False
798	1	1	1	False
41393	1	1	1	False
36419	2	2	2	False
16026	1	1	1	False
35095	2	2	2	False
37792	1	1	2	False
21940	3	7	16	False
23076	1	1	5	False
10144	2	3	6	False
13306	1	1	2	False
61	1	1	2	False
4108	1	1	1	False
2472	1	1	2	False
11916	1	1	4	False
42052	2	2	80	False
2989	1	1	1	False
18986	1	1	3	True
8560	2	2	4	False
21922	1	1	2	False
40208	1	1	1	False
9026	1	1	2	False
39757	1	1	1	False
13188	1	1	1	False
20634	1	1	1	False
36309	1	1	4	False
21541	1	1	3	False
1848	3	3	3	False
14177	1	1	2	False
41679	1	1	1	False
45666	1	1	2	False
22663	1	1	3	False
31008	1	1	2	False
12629	1	2	2	False
559	1	1	1	False
31107	1	1	2	False
10694	1	1	1	False
20018	1	1	1	False
20208	1	2	3	False
47283	1	1	2	False
10654	1	1	3	False
47359	1	1	1	False
13632	1	1	1	False
30110	1	1	1	False
20578	1	1	2	False
27570	1	1	4	False
32023	1	2	3	False
17766	1	1	1	False
12230	1	1	1	False
132	1	1	5	False
18117	1	1	1	False
51927	1	1	2	False
41270	1	1	4	False
47736	1	1	1	False
45291	1	1	5	False
35135	1	1	1	False
22058	2	2	2	False
33644	1	1	2	False
21325	2	2	3	False
41664	1	1	6	False
8337	2	2	2	False
36472	1	1	1	False
10363	1	1	5	False
3047	1	1	1	True
38545	1	1	1	False
6469	2	2	6	False
6553	1	1	3	False
6806	2	2	6	False
50599	1	1	4	False
549	1	1	2	False
9319	1	1	1	False
32898	1	1	2	False
4941	1	1	2	False
1256	1	1	1	False
12012	1	1	2	False
26110	1	1	3	False
26564	1	2	2	False
47495	1	1	2	False
27526	1	1	3	False
47559	1	1	1	False
50052	2	2	5	False
32049	2	2	3	True
36217	1	1	1	False
30817	1	1	2	False
28466	1	1	3	False
36156	1	1	1	False
8502	1	1	1	False
26391	3	3	10	False
7169	1	1	2	False
32885	1	1	3	False
25825	1	1	2	False
39235	1	1	1	False
20322	1	1	1	False
5249	1	1	1	False
29261	1	1	4	False
18524	1	1	2	False
29295	1	1	1	False
55	1	2	4	False
2415	1	1	2	False
19715	1	1	1	False
28905	1	1	1	False
2376	2	3	8	False
48075	1	1	1	False
35981	1	1	2	False
42108	1	1	1	False
21009	1	1	1	False
27259	1	1	1	False
41484	1	1	2	False
1504	1	1	2	False
20218	1	1	1	False
27672	3	3	3	False
27737	1	1	1	False
3947	1	1	4	False
41426	1	1	1	False
7184	1	1	4	False
47787	1	1	1	False
9342	1	1	2	False
22661	1	1	1	False
38601	1	1	1	False
39259	1	1	1	False
9811	1	1	2	False
14405	1	1	1	False
52177	1	1	2	False
888	1	1	1	False
12483	2	2	2	False
2307	1	1	1	False
13222	1	1	4	False
9571	1	1	1	False
12371	1	1	1	False
42750	1	1	2	False
43935	1	2	2	False
49222	1	1	1	False
37796	1	2	2	False
30329	1	1	1	False
29031	1	1	1	False
23262	1	1	1	False
5873	1	2	2	False
16819	1	1	3	False
23246	1	1	2	False
33502	1	1	1	False
13064	1	1	1	False
10859	1	1	3	False
4938	1	1	1	False
4630	1	1	2	False
30151	1	1	1	False
17569	1	1	1	False
27511	2	2	4	False
24956	1	1	5	False
1742	1	1	2	False
14350	1	1	2	False
3637	1	1	1	False
15419	1	1	1	False
20712	1	1	1	False
28388	1	1	1	False
36732	1	2	2	False
36790	2	2	4	False
517	2	4	13	False
44114	1	1	1	False
36479	1	1	1	False
6748	1	1	1	False
25276	2	2	2	True
44213	2	3	3	False
4052	1	1	3	False
20568	1	1	1	False
42990	1	1	2	False
48699	1	1	3	False
47045	1	1	1	False
34132	1	1	1	False
9551	2	3	8	False
13177	1	1	1	False
10100	3	6	10	False
12810	1	1	1	False
5303	1	1	1	False
10656	1	1	1	False
33073	1	1	1	False
10385	1	1	1	False
22704	1	1	4	False
40722	1	1	3	False
40873	1	1	1	False
40901	1	1	2	False
48739	1	1	1	False
16108	1	1	1	False
33165	1	1	1	False
30468	1	1	2	False
20137	2	3	4	False
6118	1	1	1	False
28881	1	2	7	False
7629	1	1	1	False
23110	1	2	3	False
7752	1	1	1	False
34649	1	1	1	False
37376	1	2	3	False
9417	2	2	3	False
11971	1	1	1	False
34696	1	1	1	False
25705	1	1	1	False
43515	1	1	2	False
9048	1	1	1	False
51029	2	3	7	False
18804	1	1	2	True
14718	2	2	3	False
14843	1	1	1	False
49069	1	1	1	False
28556	1	1	2	False
18075	1	1	3	False
1374	1	1	1	False
34976	1	1	1	False
42436	1	1	1	False
1846	1	1	5	False
14456	1	1	1	False
33140	1	1	1	False
48706	1	2	6	False
40968	1	1	1	False
38920	2	2	2	False
27767	1	1	1	False
26258	1	1	1	False
26202	1	1	1	False
42142	1	1	2	False
39059	1	2	2	False
6426	1	1	1	False
30725	1	1	1	False
8406	1	1	2	False
48904	1	1	2	False
6506	1	1	1	False
23296	1	1	2	False
926	1	1	2	False
16387	1	1	3	False
27897	1	1	1	False
30066	1	1	1	False
1776	1	1	1	False
29099	1	1	1	False
46494	1	1	1	False
19287	1	1	2	False
5752	1	1	1	False
49095	1	1	7	False
36879	1	1	1	False
12622	1	1	1	False
18184	1	1	2	False
46109	1	1	3	False
41200	1	2	2	False
3999	1	1	2	False
49070	1	1	1	False
4478	2	2	3	False
41734	2	2	2	False
7241	1	1	2	False
9743	1	2	2	False
39165	1	1	1	False
9845	1	1	1	False
16180	1	1	1	False
38379	1	1	1	False
32094	1	1	1	False
32846	2	2	3	False
12651	1	1	1	False
10706	1	1	2	False
12779	1	1	4	False
38157	1	2	2	False
42798	1	3	3	False
10105	1	1	3	False
47294	1	3	6	False
9631	1	1	2	False
26268	1	1	4	False
13137	1	1	1	False
15327	1	1	1	False
16535	1	1	2	False
31472	1	1	1	False
11276	1	1	1	False
4103	1	1	1	False
41669	1	1	1	False
37001	1	1	1	False
2505	4	5	9	False
49206	1	1	2	False
38265	1	1	1	False
5456	2	2	2	False
23350	1	2	2	False
5835	1	2	2	False
7680	1	1	1	False
46743	1	1	1	False
37278	1	1	4	False
18479	1	1	1	False
48557	1	1	1	False
476	1	1	5	False
50336	1	3	6	False
7463	1	1	1	False
40229	1	1	1	False
24867	1	1	1	False
27362	1	1	1	False
39836	1	1	4	False
17745	1	1	1	False
47803	1	1	1	False
36750	1	1	1	False
518	1	1	1	False
17339	1	1	8	False
38951	1	1	1	False
11016	1	1	1	False
35098	1	2	2	False
28737	1	1	1	False
24341	1	1	1	False
39151	1	1	1	False
7293	1	1	1	False
26707	1	1	1	False
5760	1	2	3	False
4090	1	1	1	False
16475	3	3	6	False
20682	1	1	2	False
45776	1	1	1	False
10916	1	1	2	False
12601	1	1	2	False
15957	1	1	1	False
43423	1	1	1	False
24101	1	1	1	False
8568	1	1	2	False
16694	1	1	2	False
2558	1	1	1	False
31030	2	2	6	False
20593	1	1	1	False
29590	1	1	1	False
29895	1	1	1	False
21333	1	1	1	False
50413	1	1	1	False
17016	1	1	1	False
1045	1	1	3	False
10247	1	1	1	False
38734	2	2	3	False
21568	1	2	5	False
34636	2	2	4	False
14960	1	1	1	False
9069	1	1	4	False
40288	1	1	1	False
8918	1	1	1	False
8949	1	1	3	False
9046	1	1	2	False
43652	3	3	15	False
