cluster_number	contributing_patients	num_tcrs_in_clust	total_reads	is_cancer_assoc
7092	36	161	604	True
4653	3	8	144	False
25846	4	4	29	False
45933	2	2	48	False
36380	38	446	3869	True
30019	2	2	8	False
21045	28	58	148	False
28590	27	66	217	True
7610	21	36	234	True
4852	24	58	187	False
27125	30	103	299	False
18976	23	38	119	False
14929	20	33	107	False
48183	7	11	19	True
7808	30	103	545	False
8016	3	3	35	False
14721	10	16	153	False
20755	12	22	153	False
43146	34	111	1245	False
31296	36	273	1762	True
30281	34	145	467	True
780	17	25	41	False
3893	11	22	67	False
27045	30	91	465	False
49033	32	98	420	True
30277	36	142	290	True
5620	34	173	403	True
41840	15	29	103	True
5824	9	12	99	False
31395	1	2	8	False
43575	19	29	3071	False
13820	24	55	135	False
51027	27	70	225	False
26906	35	123	440	True
37939	14	20	87	False
41823	16	27	59	False
16531	2	2	8	False
4604	29	76	400	False
2921	20	43	208	True
43000	4	4	14	True
30521	26	51	90	True
34512	6	7	47	False
44697	2	2	12	False
33335	32	123	358	False
9863	36	189	690	False
34098	20	42	124	False
31870	1	1	3	False
51749	22	49	194	False
31153	30	80	291	False
35664	27	60	199	True
25988	16	27	157	False
35645	32	135	535	True
30815	11	20	1531	False
31719	22	43	93	False
31748	30	98	335	False
45817	22	67	186	True
20209	2	2	8	False
21251	33	115	344	False
27466	35	87	4636	True
27290	19	34	200	False
19343	17	27	113	False
35665	27	107	624	False
18766	32	109	801	False
32130	6	6	17	False
2732	1	2	18	False
31281	30	82	648	False
10441	16	31	51	False
16837	27	67	181	False
16422	37	327	1353	False
29288	9	10	15	False
13997	29	105	621	False
1613	24	58	240	False
39583	2	3	4	False
50905	11	13	50	False
37814	28	91	287	False
13289	30	81	140	False
31875	2	3	6	False
11610	1	1	10	False
114	21	48	154	False
24221	21	46	234	False
45815	19	47	175	False
15312	19	32	184	True
49027	38	346	1461	True
40611	10	12	44	False
27714	8	17	1710	False
25644	38	262	1141	True
11947	31	118	423	False
361	39	456	1932	True
1603	15	21	96	False
1540	35	201	1356	False
18769	30	101	555	True
51750	13	15	89	False
48320	1	1	1	False
2934	16	24	53	False
39320	37	285	894	True
51220	25	56	352	True
13571	34	151	523	False
20398	23	62	158	False
46342	5	8	36	False
33594	27	53	182	False
13144	6	6	12	False
29598	5	5	12	False
50458	22	48	96	False
9526	33	141	606	False
16443	25	53	117	False
18553	32	91	268	False
20736	10	17	95	False
51245	29	94	1213	False
1324	21	52	223	False
51236	28	101	451	True
20549	15	25	61	False
31317	14	23	65	False
44176	30	82	300	False
9545	18	28	116	False
42029	20	39	1087	False
17488	21	37	4755	False
3006	3	4	5	False
8886	2	2	10	False
35693	25	53	176	False
27048	35	192	530	True
20406	13	21	114	False
98	36	130	285	False
5172	4	5	15	False
13578	27	65	205	True
17836	19	53	111	False
19866	39	325	2712	False
16421	35	334	1356	False
44638	32	69	764	False
46609	8	31	51	False
16439	30	93	202	False
27468	25	66	827	False
1743	2	4	17	False
1521	38	274	1232	False
26088	2	2	14	False
7938	22	51	283	False
39321	32	179	2817	True
47314	1	1	11	False
43846	37	205	834	False
12718	1	2	12	False
10072	16	29	86	False
33326	39	352	1787	False
37254	10	16	319	False
46763	22	52	95	True
1610	19	27	133	False
1520	24	32	159	False
27489	14	18	316	False
43579	18	33	67	False
51031	26	59	235	False
2068	1	1	2	False
28394	1	1	2	False
13574	17	36	283	False
24229	27	78	233	False
33855	31	102	299	False
9515	36	276	946	True
42925	36	384	1323	True
20157	29	60	215	True
21254	27	56	126	True
9394	30	71	998	False
42748	2	3	13	False
1532	39	424	1920	True
1526	36	509	5034	False
49869	8	9	88	False
7953	31	148	875	False
37808	24	62	250	True
28421	3	4	15	False
36836	1	1	2	True
41348	26	59	430	False
46313	23	64	283	False
4602	33	104	204	False
22644	38	201	778	True
47781	2	2	9	False
11363	1	1	3	False
5026	38	537	3192	True
2327	39	335	1218	False
5899	6	6	76	False
42934	29	65	163	False
17424	14	16	73	False
24465	32	128	314	False
43598	5	8	33	False
42523	30	77	483	True
20750	12	21	98	False
18235	29	114	546	False
35694	25	67	225	False
35663	23	44	989	False
25984	26	69	423	False
41839	7	9	15	False
50443	18	28	51	False
44094	16	29	53	False
31737	34	168	564	False
778	26	65	185	False
51423	15	23	57	False
51543	3	3	16	False
10422	27	78	159	False
41892	3	3	4	False
37592	10	16	57	False
40195	20	34	377	False
24865	8	10	18	False
33856	24	83	291	True
12163	1	2	9	False
39684	18	23	62	False
26903	36	192	2722	True
38199	4	4	8	False
44196	29	68	445	True
24243	23	46	179	False
26601	27	89	550	True
31724	35	96	335	False
12722	24	59	260	True
40981	22	42	118	True
45794	1	1	4	False
34445	39	315	798	True
7068	2	2	13	False
2182	39	454	1623	True
49654	2	2	8	False
40985	23	52	363	True
50080	10	12	82	False
8720	14	20	75	False
8697	19	32	298	False
1573	20	33	81	False
29122	3	3	13	False
7804	35	242	877	False
39461	25	71	323	False
26744	27	70	1010	False
46457	7	11	25	False
50892	10	17	45	False
32110	36	188	856	False
29247	38	352	1497	True
1321	26	46	310	False
40963	2	2	6	False
3876	35	256	2863	True
43112	3	3	10	False
2202	32	71	158	True
1820	28	95	251	False
46331	36	504	3391	True
28575	34	130	563	True
47915	23	35	84	False
28942	4	4	5	False
47928	26	66	216	False
21568	3	4	18	False
4598	22	55	259	False
14023	5	6	31	False
43606	10	11	53	False
43556	33	166	614	False
8729	17	29	125	False
51729	11	16	53	False
39498	14	19	31	False
26742	14	25	402	False
22325	32	99	285	False
43153	10	16	61	False
8216	19	39	93	False
46044	17	33	98	False
21350	12	23	49	False
24257	30	81	594	False
20372	20	58	529	True
46333	18	31	209	False
48206	3	3	4	False
924	30	71	490	False
28630	7	12	515	False
47948	13	27	70	False
15326	6	6	27	False
14003	8	14	39	False
14016	10	10	61	False
1579	13	16	549	False
8678	21	33	437	False
39698	4	4	13	False
22344	32	70	333	True
25975	29	76	525	False
1991	4	4	9	False
27696	17	28	132	False
36691	19	31	64	False
31454	21	44	88	True
44951	19	40	127	False
32104	38	373	1686	False
41334	1	1	6	False
10458	12	15	24	False
34100	37	159	329	True
6161	10	12	247	False
23610	30	110	336	False
378	14	18	74	False
6762	38	273	3123	False
41940	3	3	4	False
14905	34	130	403	False
8687	18	32	109	False
1568	37	232	1547	True
22400	2	2	2	False
12042	1	2	7	False
15595	23	34	251	True
7111	18	27	76	False
48193	5	5	10	False
27667	21	43	81	False
26015	4	4	21	False
33893	8	12	52	False
26191	16	27	77	False
12859	2	2	18	False
33586	39	418	1500	True
42812	3	3	6	False
50271	6	9	26	False
7624	7	9	89	False
28566	37	318	1734	False
5827	30	72	278	False
9950	5	5	28	False
46755	30	83	233	True
1622	10	14	45	False
8706	28	85	269	False
18817	5	6	29	False
39470	35	274	1669	True
19346	27	54	709	False
22368	13	21	126	False
17838	33	104	294	False
39010	3	3	6	False
29445	32	129	496	True
31765	24	46	128	False
8212	39	559	2175	True
22154	18	28	51	True
33587	36	208	471	True
48782	34	225	488	True
31713	24	58	100	False
47899	29	56	156	False
9397	29	88	188	False
24475	14	19	148	False
1538	37	233	1840	True
27469	27	94	711	False
43462	1	1	1	False
18819	14	21	54	False
50864	35	145	554	True
18796	8	10	43	False
12162	3	3	33	False
51756	6	8	29	False
36182	1	2	5	False
33787	6	7	13	False
1339	21	36	372	True
32106	30	98	263	False
45955	1	1	7	False
20379	20	43	135	False
20495	2	2	6	False
8262	12	19	58	False
33337	35	204	926	False
21562	26	70	159	False
1549	29	83	1480	False
50036	15	24	104	True
12235	1	1	9	False
50879	10	17	35	False
35712	10	14	28	True
50749	2	2	13	False
26900	39	622	5588	True
1331	24	46	157	True
51215	32	118	335	True
17910	1	2	5	False
51437	20	44	120	False
46341	10	17	92	False
32111	28	83	759	False
6782	19	35	231	False
18972	23	46	91	False
32278	1	1	2	False
51760	8	10	63	False
18791	20	27	182	False
39940	1	1	3	False
35655	33	137	757	False
22350	18	23	69	False
51755	17	33	591	False
50917	17	28	84	False
18786	12	16	60	False
7131	9	9	15	False
42976	33	99	280	False
39097	27	54	249	False
33896	4	5	13	False
43004	13	19	35	True
31440	35	128	521	True
41820	24	84	165	False
5728	1	1	4	False
10066	35	176	865	True
32637	13	20	74	False
38703	15	25	42	False
33452	4	4	10	False
14909	20	37	153	True
33360	36	247	858	False
14906	20	38	103	False
34685	1	1	4	False
48177	15	23	75	False
27286	36	199	1337	True
51041	15	21	70	False
37966	4	4	15	False
23823	2	2	136	False
33410	22	44	98	False
4601	36	337	1760	False
6619	26	64	419	True
51222	18	26	95	False
7140	25	43	596	False
25216	31	92	227	False
11694	33	99	220	False
30539	14	17	55	True
44963	24	70	267	True
44946	39	474	1582	True
35912	4	5	12	False
10074	18	28	204	False
52217	33	205	787	False
9867	34	197	510	False
41891	2	3	3	False
41925	3	3	11	False
13987	28	69	728	False
24468	23	41	142	False
42521	25	46	157	False
25972	30	115	620	False
36571	8	10	157	False
50868	26	67	197	False
7950	30	96	319	True
7958	27	90	707	False
36201	29	62	188	True
9212	13	26	203	False
20906	33	102	348	False
44046	38	484	2592	False
4048	2	2	12	False
22761	37	309	976	True
36191	32	101	464	True
28374	22	42	95	False
37628	18	27	40	False
17846	22	40	777	False
25793	22	43	97	False
44335	1	1	4	False
9736	6	10	26	False
48209	2	2	2	False
51452	16	57	175	False
45480	2	2	16	False
40004	19	39	99	False
5447	28	58	176	True
21556	37	141	4326	False
4856	16	34	192	False
15148	11	16	36	False
15136	21	38	71	False
7835	16	25	56	False
1546	32	141	502	False
8747	3	3	21	False
27509	16	18	47	False
33381	9	12	146	False
39817	2	2	18	False
23816	17	44	346	False
51826	1	1	2	False
51214	36	170	6333	True
17866	8	8	16	True
27810	3	3	27	False
38339	26	57	260	True
46939	19	39	59	False
32677	9	10	98	False
28694	1	1	2	False
23599	25	62	417	False
23620	28	108	573	False
17469	24	33	62	False
13968	30	145	587	False
24459	37	265	1353	False
24564	36	182	923	True
27457	36	165	730	False
43544	25	40	191	True
50042	11	23	459	False
50066	20	39	164	False
9020	1	1	3	False
33392	16	35	121	False
7937	12	19	177	False
22477	2	2	6	False
3358	12	14	95	False
31159	28	66	419	True
43856	22	46	274	False
3872	28	65	183	False
41559	21	46	231	False
7106	10	10	17	False
51239	36	197	571	True
48610	12	19	64	False
1356	11	13	23	False
24215	28	95	781	False
35398	8	9	29	False
30362	3	3	17	False
16684	6	8	36	False
32611	34	150	364	True
28113	33	118	242	True
17341	1	3	6	False
38191	3	3	6	False
40606	13	19	381	False
12957	18	36	68	False
6825	3	4	92	False
36307	3	3	10	False
14912	29	49	144	True
34640	11	19	51	False
9878	19	27	91	False
47130	9	12	29	False
17443	27	67	286	False
1563	15	20	89	False
10697	4	4	21	False
33946	2	2	4	False
26002	8	11	39	False
19549	2	2	6	False
46544	2	2	8	False
50900	21	46	477	False
51318	2	2	6	False
768	26	76	277	False
3868	29	100	1178	False
6609	19	33	53	True
46024	26	48	154	False
40974	39	258	882	True
34466	19	35	66	True
16239	1	2	5	False
30533	11	13	52	False
43847	36	208	879	False
7549	20	37	692	True
16424	36	189	584	True
22141	13	17	64	False
40978	39	686	2985	False
11957	14	37	132	False
17446	14	16	27	False
31736	33	199	1779	False
27530	8	9	28	False
8774	2	2	10	False
29080	25	55	2109	False
32570	1	1	5	False
23793	11	16	56	True
23774	35	274	1863	True
23791	17	24	161	False
20723	31	93	1351	False
50649	15	24	74	False
26932	5	5	43	False
18763	27	52	252	True
30778	34	162	425	True
4607	16	24	51	False
5336	10	13	40	False
20895	37	186	780	True
3877	11	14	52	False
13645	2	2	3	False
44245	5	6	32	False
9771	3	3	5	False
26589	27	64	145	False
51847	37	217	1772	False
28565	23	39	83	False
47922	10	21	88	False
52221	39	321	1389	False
52232	32	112	9170	False
40414	31	102	278	False
24464	22	54	108	False
27439	1	1	6	False
31304	34	121	550	True
7852	18	41	144	True
27463	32	111	1717	False
32488	5	5	15	False
23790	28	77	330	False
43163	26	57	220	False
23772	35	287	1288	True
35800	1	2	3	False
35816	1	1	2	False
16449	32	99	270	True
36401	3	4	17	False
10065	33	125	405	False
39358	4	4	9	True
34268	30	78	490	True
11237	9	14	28	False
33338	34	136	821	False
30280	37	299	684	True
31751	27	84	437	False
28570	37	355	1517	True
10218	5	5	15	False
30982	31	102	220	False
6793	23	49	157	False
27136	31	96	548	False
16256	22	46	161	False
40412	34	140	747	False
377	14	18	225	False
13652	3	4	8	False
32518	1	2	7	False
4360	2	2	6	False
43165	19	26	215	False
12938	37	210	1576	False
41368	10	11	61	False
39336	22	63	12282	False
7123	6	6	9	False
504	11	19	63	False
46943	2	2	10	False
28106	26	80	342	True
25215	26	72	373	False
25220	27	75	244	True
26594	38	255	1118	False
26607	14	16	91	False
43495	2	2	3	False
46906	39	407	3215	True
10079	19	35	1518	False
23043	1	1	2	False
5860	12	13	78	False
28592	38	151	782	False
15598	23	51	201	False
12997	1	1	8	False
30333	1	1	2	False
25646	33	131	513	True
42028	21	37	64	False
41081	4	4	8	False
12941	25	65	172	False
47224	1	1	3	False
18963	30	63	244	False
42545	5	5	10	False
17613	17	29	344	False
14724	7	10	28	False
31161	24	66	222	False
30985	28	71	131	False
33785	1	1	12	False
44062	32	119	1257	True
41561	20	34	123	False
25194	38	591	2331	True
25238	24	57	240	True
33870	18	32	184	True
27093	1	1	1	False
4116	2	2	7	False
46397	2	2	61	False
45384	18	31	110	False
44958	35	174	799	False
24828	1	2	7	False
50425	26	48	129	False
23964	21	38	141	False
33611	15	19	91	False
52025	25	61	211	False
2518	30	69	150	False
15588	37	229	1231	True
7600	14	22	102	False
19628	35	249	855	True
28811	23	50	160	False
12935	24	46	116	False
33336	19	28	108	False
40410	37	264	1645	False
34624	26	56	178	False
1561	30	62	156	True
8775	7	9	19	False
40296	2	2	5	False
27472	10	12	198	False
51037	10	15	100	False
39474	27	60	229	False
26902	26	62	3351	False
17615	24	64	128	False
14873	2	2	4	False
43267	1	1	2	False
20719	35	113	408	False
46954	7	9	52	False
27913	32	110	390	False
41553	37	244	1376	True
42165	5	5	21	False
28365	21	40	390	False
30774	33	116	391	False
13572	31	89	198	False
21041	30	93	214	True
29832	3	3	10	False
10959	7	8	23	False
41082	2	3	8	False
30310	24	48	173	True
15665	3	4	10	False
44610	2	2	4	False
37750	2	2	3	False
39126	9	15	36	False
9806	1	2	7	False
40070	1	1	8	False
9646	2	2	8	False
35987	2	2	3	False
7586	13	15	34	False
28805	20	33	137	False
32614	35	166	515	True
33424	13	15	26	False
25665	17	25	89	False
49466	6	9	34	False
47110	11	18	68	False
50086	7	8	27	False
32474	8	11	41	False
27486	29	116	1225	False
31833	12	21	60	False
1537	37	283	1426	True
25141	1	1	3	False
43574	21	42	199	True
20840	2	2	5	False
50918	17	29	90	False
3662	24	41	228	False
50866	33	161	779	False
23500	33	122	1251	True
18253	20	37	255	False
27677	12	15	32	False
15315	22	42	124	False
22926	20	31	66	False
21050	22	42	92	False
51279	6	7	9	False
42293	3	4	13	False
30745	36	141	519	True
32105	34	115	411	False
3256	1	1	4	False
44174	8	9	32	False
25208	31	139	576	False
7230	17	21	88	False
20383	22	46	187	False
51466	10	13	29	False
8494	2	2	11	False
5301	2	2	45	False
16643	38	278	1131	True
31782	4	5	14	False
30991	38	203	412	True
34457	20	24	214	False
16097	4	5	17	False
2185	39	399	1091	True
41967	2	2	2	False
32107	36	143	545	False
15738	27	68	174	False
4603	30	110	228	False
2894	24	49	94	False
21571	18	30	63	False
4798	2	2	4	False
27474	19	41	150	False
18841	5	7	16	False
7945	13	20	62	False
25976	36	194	800	False
20747	24	49	598	True
39724	11	14	58	False
39687	23	40	255	False
775	24	45	220	True
48203	15	19	73	False
50481	3	4	28	False
22626	1	1	11	False
29596	31	167	926	True
30797	24	49	180	False
3976	2	2	10	False
37595	33	84	327	False
44054	11	16	33	False
809	7	19	52	False
24236	29	61	140	False
1800	36	193	846	True
26609	31	97	488	False
26596	37	218	576	False
20539	1	1	9	False
51421	18	35	89	False
45450	10	15	95	False
12461	38	218	817	True
21296	20	36	122	False
46966	3	3	22	False
44949	34	176	514	True
24695	3	3	12	False
15313	33	124	432	False
42957	27	94	856	True
47655	3	4	21	False
6187	24	63	143	False
22744	1	1	5	False
10972	23	42	195	False
32121	22	37	99	False
14020	30	77	164	False
5028	34	182	606	False
13979	29	92	183	True
14001	9	12	22	False
7807	29	115	316	False
33878	23	45	143	False
1529	25	47	175	False
43554	27	46	124	False
33867	25	65	507	True
14200	29	55	163	False
18252	28	59	230	False
50867	29	81	317	True
19210	22	39	77	False
27023	2	2	6	False
23551	4	4	7	False
50884	28	79	254	True
37804	31	115	638	True
18776	32	138	527	False
28117	22	33	57	False
16433	26	61	333	False
18051	8	14	103	False
15440	3	3	34	False
734	38	352	1979	False
7420	3	3	7	False
36737	14	19	43	False
48626	10	11	19	False
22766	29	98	385	True
44199	12	18	44	False
33625	30	88	223	False
21322	14	19	227	False
27966	8	8	45	False
42966	28	59	228	True
40841	2	2	7	False
10949	3	3	6	False
49028	38	218	1993	True
10477	1	1	2	False
10666	24	41	91	False
52128	3	3	12	False
10423	22	46	109	True
36036	1	1	5	False
27129	29	80	1051	False
25675	8	12	48	False
6566	1	2	7	False
33327	33	137	761	False
46762	34	132	837	True
34661	1	1	2	False
46751	36	232	556	False
34405	2	2	6	False
1554	28	130	668	False
27488	30	94	578	False
40206	18	24	68	False
33857	32	137	671	False
18809	8	11	43	False
25987	24	64	198	False
26763	19	32	61	False
22327	34	140	627	True
50652	13	18	101	False
20725	38	281	2137	False
50951	1	1	2	False
3429	2	2	7	False
36203	11	11	18	False
33760	34	178	622	True
30987	19	31	176	False
36686	24	55	102	False
30810	17	24	83	False
22776	25	78	205	False
46034	23	49	166	False
15868	4	4	6	False
48630	7	9	52	False
787	9	14	58	False
22640	35	166	490	True
22769	33	135	466	True
44224	14	33	76	False
44193	18	25	87	True
39989	18	35	62	False
27072	5	5	19	False
45813	33	159	664	False
41834	1	1	1	False
50263	1	2	5	False
20145	17	33	371	False
29254	14	16	33	False
42932	38	549	2431	True
21242	22	47	91	False
45614	10	12	116	False
28608	27	62	425	True
2348	11	12	35	False
41064	1	1	3	False
33325	33	117	558	False
15492	3	3	5	False
23605	26	80	467	False
8543	31	87	222	False
15018	2	2	2	False
18953	27	46	136	False
17478	20	34	50	False
46875	2	2	6	False
32459	24	50	163	False
32304	16	21	112	False
27287	26	73	190	False
50030	32	196	2664	True
7985	7	10	59	False
3657	31	88	537	True
19561	4	4	5	False
35674	19	32	96	False
18799	7	9	18	False
41060	3	3	7	False
33773	20	39	102	False
755	29	69	178	False
33759	36	145	392	False
21036	9	10	22	False
6687	11	11	18	False
29616	14	20	32	False
31727	7	8	39	False
774	28	90	485	True
25217	33	139	1101	False
34105	33	214	642	False
34099	21	35	307	False
27063	20	41	82	False
45829	24	64	389	False
33868	24	75	824	True
5642	19	37	86	False
40002	25	50	167	True
5445	31	86	404	False
10981	13	14	26	False
9208	38	292	846	True
37591	35	236	655	True
45615	19	46	71	True
41819	4	6	8	False
6155	33	151	394	True
7572	9	17	62	False
28609	25	61	158	False
4753	1	1	3	False
9382	26	64	295	True
4866	20	45	190	True
16444	22	49	170	False
38246	3	3	4	False
52236	33	103	542	True
46774	6	7	10	False
15641	5	5	6	False
7813	19	28	408	False
1542	28	94	660	False
33909	17	34	140	False
51725	32	153	1416	True
23807	18	31	304	False
17804	2	2	5	False
26001	18	26	139	False
19480	2	2	4	False
50675	11	19	204	False
20828	2	2	4	False
8271	1	1	2	False
30911	2	2	87	False
37093	3	3	22	False
36704	8	11	21	False
6620	35	108	422	False
36799	2	2	4	False
36822	2	2	4	False
22767	31	91	410	False
31494	12	15	28	False
